SYNE1,4
SYNE2,2
SYNGAP1,1
SYP,1
TAC3,1
TACR3,1
TACSTD2,1
TAF15,1
TAL1,1
TAP1,2
TAP2,2
TAPBP,1
TARDBP,1
TAT,4
TAZ,6
TBCE,2
TBP,3
TBX1,3
TBX15,1
TBX19,1
TBX20,1
TBX22,2
TBX3,1
TBX4,1
TBX5,1
TBXAS1,2
TCAP,1
TCF3,1
TCF4,1
TCF7L2,1
TCIRG1,3
TCOF1,1
TDP1,1
TECTA,2
TEK,1
TERC,1
TERT,1
TFAP2A,1
TFAP2B,1
TFE3,2
TFG,2
TFR2,1
TG,1
TGFA,2
TGFB1,12
TGFB2,4
TGFB3,10
TGFBI,4
TGFBR1,2
TGFBR2,3
TGIF1,2
TGM1,1
TGM5,1
TH,6
THAP1,1
THBD,2
TIMM8A,1
TIMP3,1
TINF2,2
TK2,2
TLR4,1
TLR5,1
TLX1,1
TLX3,1
TMC1,1
TMC6,1
TMC8,1
TMEM216,1
TMEM67,4
TMEM70,1
TMIE,1
TMPRSS15,1
TMPRSS2,1
TMPRSS3,1
TNF,40
TNFRSF11A,2
TNFRSF11B,1
TNFRSF13B,1
TNFRSF13C,1
TNFRSF1A,1
TNFRSF1B,1
TNFRSF6B,1
TNFSF11,1
TNFSF15,1
TNNI2,1
TNNI3,1
TNNT1,1
TNNT2,2
TNNT3,1
TNXB,1
TOPORS,1
TOR1A,1
TP53,72
TP63,6
TP73,1
TPI1,1
TPM1,2
TPM2,3
TPM3,4
TPMT,1
TPO,4
TPP1,2
